"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C2010","5","1022","43","0","2020","3","",52,415,401,393,6563057,385630,4191,1253,"",0.61,0.34,0.32,0.31,0.19,0.22,0.11,0.60,"",3,6.1,-20,-4.6,-41,-9.3,-40,-9.2,-211436,-3.1,-130989,-25.4,-1253,-23.0,60,5.0
"C2022","5","1022","43","0","2020","3","",59,979,964,966,15726777,2839952,36096,1248,"",0.91,0.93,0.90,0.91,0.57,0.76,0.56,0.62,"",4,7.3,-102,-9.4,-116,-10.7,-92,-8.7,-1054462,-6.3,-998831,-26.0,-17386,-32.5,45,3.7
"C2026","5","1022","43","0","2020","3","",96,989,1025,1003,12447131,4741970,37809,952,"",0.69,0.45,0.46,0.45,0.21,0.75,0.29,0.47,"",-1,-1.0,-254,-20.4,-215,-17.3,-205,-17.0,-1952576,-13.6,-1087630,-18.7,-8327,-18.0,52,5.8
"C2050","5","1022","43","0","2020","3","",485,5523,5448,5424,169494143,12776027,97423,2386,"",1.57,0.95,0.94,0.94,0.74,1.15,1.38,0.79,"",93,23.7,701,14.5,618,12.8,671,14.1,51007988,43.0,1426313,12.6,16145,19.9,488,25.7
"C2070","5","1022","43","0","2020","3","",38,290,281,281,3461704,203145,5873,938,"",0.56,0.29,0.28,0.28,0.13,0.18,0.14,0.46,"",6,18.8,-14,-4.6,-28,-9.1,-11,-3.8,353235,11.4,-51808,-20.3,-3165,-35.0,145,18.3
"C2074","5","1022","43","0","2020","3","",44,673,649,657,8624553,732795,8693,1006,"",0.49,0.45,0.42,0.43,0.22,0.39,0.24,0.51,"",2,4.8,-121,-15.2,-141,-17.8,-123,-15.8,-713943,-7.6,-746492,-50.5,-9605,-52.5,94,10.3
"C2094","5","1022","43","0","2020","3","",29,188,192,196,2332855,61026,2394,935,"",0.18,0.18,0.18,0.18,0.08,0.08,0.06,0.47,"",2,7.4,-83,-30.6,-78,-28.9,-75,-27.7,-500135,-17.7,-91550,-60.0,-3120,-56.6,130,16.1
"C2106","5","1022","43","0","2020","3","N",57,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",2,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2114","5","1022","43","0","2020","3","",39,329,327,331,4245105,167037,2250,993,"",0.42,0.14,0.13,0.13,0.06,0.06,0.04,0.45,"",4,11.4,-36,-9.9,-52,-13.7,-50,-13.1,240617,6.0,-136917,-45.0,-1512,-40.2,172,21.0
"C2130","5","1022","43","0","2020","3","",18,415,401,402,5505235,259250,5749,1043,"",0.49,0.69,0.66,0.64,0.33,0.49,0.41,0.50,"",3,20.0,-39,-8.6,-70,-14.9,-48,-10.7,-637452,-10.4,-218839,-45.8,-7618,-57.0,12,1.2
"C2134","5","1022","43","0","2020","3","N",149,0,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,0,"N",-3,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2150","5","1022","43","0","2020","3","",54,802,808,810,10637727,421379,13551,1014,"",0.41,0.37,0.37,0.37,0.20,0.24,0.18,0.53,"",1,1.9,-117,-12.7,-124,-13.3,-122,-13.1,-626563,-5.6,-411382,-49.4,-22513,-62.4,80,8.6
"C2166","5","1022","43","0","2020","3","",298,1872,1834,1920,36511748,11685926,215478,1498,"",1.20,0.68,0.66,0.69,0.49,0.89,0.84,0.72,"",45,17.8,-340,-15.4,-383,-17.3,-282,-12.8,-789329,-2.1,-1087201,-8.5,-45579,-17.5,200,15.4
"C2178","5","1022","43","0","2020","3","",80,1549,1534,1528,20428179,586274,9731,1022,"",0.54,0.57,0.56,0.55,0.28,0.24,0.19,0.50,"",2,2.6,-4,-0.3,26,1.7,20,1.3,2471603,13.8,-713892,-54.9,-10064,-50.8,115,12.7
"C2182","5","1022","43","0","2020","3","",27,293,273,299,5519059,1911388,28684,1472,"",0.62,0.45,0.40,0.44,0.26,0.67,0.58,0.60,"",-2,-6.9,-70,-19.3,-78,-22.2,-54,-15.3,-69781,-1.2,-166638,-8.0,-2498,-8.0,263,21.8
"C2202","5","1022","43","0","2020","3","",137,2983,2999,3015,92587584,12356996,58976,2375,"",0.79,1.19,1.18,1.17,1.23,1.15,0.49,1.05,"",13,10.5,-95,-3.1,-68,-2.2,-29,-1.0,9172142,11.0,606640,5.2,-2442,-4.0,280,13.4
"C2214","5","1022","43","0","2020","3","",28,158,160,156,1583923,394035,2384,771,"",0.50,0.20,0.20,0.20,0.08,0.19,0.12,0.40,"",0,0.0,-64,-28.8,-59,-26.9,-64,-29.1,-12516,-0.8,-166508,-29.7,-844,-26.1,214,38.4
"C2218","5","1022","43","0","2020","3","",76,901,882,873,11098096,2330293,15377,964,"",0.56,0.40,0.38,0.37,0.19,0.43,0.49,0.50,"",9,13.4,-218,-19.5,-213,-19.5,-189,-17.8,-580392,-5.0,-683736,-22.7,-2912,-15.9,141,17.1
"C2222","5","1022","43","0","2020","3","N",201,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",30,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2238","5","1022","43","0","2020","3","",48,299,298,351,4305463,138637,2130,1048,"",0.72,0.28,0.27,0.31,0.15,0.18,0.14,0.52,"",5,11.6,-111,-27.1,-103,-25.7,-55,-13.5,67572,1.6,-192360,-58.1,-939,-30.6,244,30.3
"C2242","5","1022","43","0","2020","3","",117,928,939,942,13710902,513678,11850,1126,"",0.85,0.40,0.40,0.40,0.22,0.25,0.18,0.55,"",3,2.6,-2577,-73.5,-2474,-72.5,-2469,-72.4,-49117147,-78.2,-1277104,-71.3,-39882,-77.1,-278,-19.8
"C2250","5","1022","43","0","2020","3","",52,721,715,713,11549844,500494,6721,1240,"",0.60,0.46,0.45,0.45,0.31,0.25,0.35,0.69,"",3,6.1,-51,-6.6,-40,-5.3,-28,-3.8,795993,7.4,-283764,-36.2,-1235,-15.5,146,13.3
"C2252","5","1022","43","0","2020","3","",44,342,343,341,3749563,185973,2460,843,"",0.66,0.35,0.35,0.35,0.16,0.24,0.21,0.47,"",0,0.0,-64,-15.8,-56,-14.0,-53,-13.5,-250051,-6.3,-59254,-24.2,-1493,-37.8,73,9.5
"C2254","5","1022","43","0","2020","3","",21,772,770,785,8587409,586384,11981,852,"",0.45,0.90,0.89,0.91,0.38,0.65,0.55,0.42,"",-2,-8.7,-70,-8.3,-65,-7.8,-27,-3.3,76835,0.9,-247879,-29.7,599,5.3,63,8.0
"C2266","5","1022","43","0","2020","3","",255,2864,2909,2978,47700429,2959919,48381,1258,"",1.00,0.94,0.95,0.98,0.50,0.67,0.75,0.53,"",3,1.2,-564,-16.5,-568,-16.3,-493,-14.2,-3138000,-6.2,-1513387,-33.8,-31128,-39.2,127,11.2
"C2290","5","1022","43","0","2020","3","",69,961,946,949,17982435,500534,4124,1453,"",0.54,0.51,0.48,0.48,0.40,0.25,0.20,0.82,"",3,4.5,-117,-10.9,-111,-10.5,-96,-9.2,-753766,-4.0,-503449,-50.1,-7777,-65.3,93,6.8
"C2306","5","1022","43","0","2020","3","N",112,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",17,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2342","5","1022","43","0","2020","3","",156,2749,2741,2744,65656741,768080,33398,1840,"",0.21,0.39,0.38,0.38,0.34,0.13,0.10,0.90,"N",12,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2346","5","1022","43","0","2020","3","",24,134,128,150,1802328,38897,601,1010,"",0.60,0.22,0.21,0.25,0.14,0.07,0.09,0.61,"",1,4.3,-169,-55.8,-165,-56.3,-151,-50.2,-1382774,-43.4,-207455,-84.2,-1947,-76.4,191,23.3
"C2354","5","1022","43","0","2020","3","",126,1397,1403,1460,24074882,622880,1957,1304,"",0.84,0.57,0.56,0.58,0.34,0.46,0.21,0.59,"",2,1.6,-317,-18.5,-266,-15.9,-199,-12.0,-1777248,-6.9,-869900,-58.3,-5622,-74.2,121,10.2
"C2358","5","1022","43","0","2020","3","",52,418,418,436,7576916,305942,3169,1375,"",0.56,0.25,0.25,0.26,0.17,0.18,0.15,0.66,"",8,18.2,-102,-19.6,-96,-18.7,-53,-10.8,-327557,-4.1,-121382,-28.4,-2173,-40.7,177,14.8
"C2390","5","1022","43","0","2020","3","",28,177,170,192,2147233,94860,3338,919,"",0.67,0.29,0.27,0.30,0.14,0.17,0.16,0.48,"",7,33.3,-74,-29.5,-77,-31.2,-57,-22.9,-523384,-19.6,-92950,-49.5,-4034,-54.7,94,11.4
"C2402","5","1022","43","0","2020","3","",46,811,787,754,12990251,311326,5660,1275,"",0.67,0.87,0.84,0.78,0.52,0.26,0.13,0.63,"",4,9.5,-37,-4.4,-84,-9.6,-87,-10.3,-15249834,-54.0,-300034,-49.1,-5114,-47.5,-1271,-49.9
"C2414","5","1022","43","0","2020","3","",17,119,114,115,1488885,300489,1965,987,"",0.38,0.17,0.16,0.16,0.09,0.15,0.20,0.57,"",0,0.0,-35,-22.7,-33,-22.4,-28,-19.6,-11640,-0.8,-173063,-36.5,-1666,-45.9,207,26.5
"C2422","5","1022","43","0","2020","3","",45,433,431,430,6948513,2468095,11701,1239,"",0.71,0.47,0.46,0.45,0.28,0.74,0.28,0.62,"",3,7.1,-57,-11.6,-56,-11.5,-57,-11.7,54912,0.8,-94080,-3.7,1536,15.1,152,14.0
"C2426","5","1022","43","0","2020","3","",30,302,305,309,4370843,123057,493,1101,"",0.52,0.39,0.40,0.40,0.23,0.18,0.06,0.59,"",1,3.4,-41,-12.0,-40,-11.6,-42,-12.0,-81906,-1.8,-120560,-49.5,-801,-61.9,112,11.3
"C2430","5","1022","43","0","2020","3","",59,526,532,542,7114341,465445,5730,1026,"",0.59,0.46,0.46,0.46,0.24,0.28,0.19,0.51,"",9,18.0,-73,-12.2,-66,-11.0,-46,-7.8,-106127,-1.5,-143040,-23.5,-1258,-18.0,93,10.0
"C2434","5","1022","43","0","2020","3","",497,4628,4669,4690,82302827,2109821,54367,1358,"",1.06,0.48,0.48,0.47,0.29,0.27,0.25,0.62,"",7,1.4,-1137,-19.7,-1107,-19.2,-923,-16.4,-2029376,-2.4,-3055741,-59.2,-59395,-52.2,223,19.6
"C2442","5","1022","43","0","2020","3","",50,250,250,253,3347419,1788422,26852,1026,"",0.99,0.48,0.48,0.47,0.28,0.70,0.52,0.60,"",1,2.0,-13,-4.9,-10,-3.8,-10,-3.8,-92095,-2.7,-327114,-15.5,-15859,-37.1,16,1.6
"C2450","5","1022","43","0","2020","3","",30,226,227,218,3059188,1654131,12385,1052,"",0.56,0.36,0.35,0.33,0.19,0.60,0.34,0.55,"",-3,-9.1,-182,-44.6,-180,-44.2,-188,-46.3,-1782425,-36.8,-793477,-32.4,-20547,-62.4,137,15.0
"C2454","5","1022","43","0","2020","3","",103,497,489,517,9709846,598814,9141,1491,"",0.65,0.25,0.24,0.26,0.17,0.19,0.22,0.67,"",2,2.0,-162,-24.6,-182,-27.1,-140,-21.3,-1158642,-10.7,-268737,-31.0,-7557,-45.3,229,18.1
"C2458","5","1022","43","0","2020","3","",86,1395,1392,1403,21140170,1203216,17129,1164,"",0.52,0.45,0.44,0.44,0.24,0.33,0.23,0.54,"N",3,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2466","5","1022","43","0","2020","3","",264,4288,4257,4290,71063281,9850944,78377,1278,"",0.71,0.69,0.67,0.67,0.42,0.55,0.70,0.62,"",23,9.5,-393,-8.4,-336,-7.3,-324,-7.0,-6938730,-8.9,-2024622,-17.0,-6224,-7.4,-18,-1.4
"C2478","5","1022","43","0","2020","3","",55,488,488,488,6974170,2074677,13081,1099,"",0.74,0.35,0.34,0.34,0.18,0.68,0.60,0.53,"",-2,-3.5,-103,-17.4,-114,-18.9,-124,-20.3,-219316,-3.0,-209345,-9.2,3107,31.2,179,19.5
"C2486","5","1022","43","0","2020","3","",416,5483,5547,5621,89451129,4250158,45777,1240,"",0.94,0.76,0.76,0.77,0.46,0.41,0.44,0.61,"",40,10.6,-842,-13.3,-669,-10.8,-500,-8.2,-4290887,-4.6,-2424840,-36.3,-50427,-52.4,81,7.0
"C2502","5","1022","43","0","2020","3","",8,56,57,54,518620,14127,411,717,"",0.64,0.22,0.22,0.20,0.14,0.07,0.08,0.66,"",1,14.3,-19,-25.3,-14,-19.7,-16,-22.9,-57223,-9.9,-27625,-66.2,-242,-37.1,102,16.6
"C2506","5","1022","43","0","2020","3","",78,1103,1029,1088,14755358,888047,8698,1057,"",0.51,0.40,0.37,0.40,0.22,0.24,0.39,0.55,"",-3,-3.7,-211,-16.1,-232,-18.4,-159,-12.8,239100,1.6,-304456,-25.5,-1544,-15.1,181,20.7
"C2518","5","1022","43","0","2020","3","",76,1524,1508,1526,19846918,801824,15851,1005,"",0.72,0.88,0.87,0.84,0.44,0.48,0.41,0.51,"",-9,-10.6,-483,-24.1,-556,-26.9,-538,-26.1,-5060662,-20.3,-1640329,-67.2,-39980,-71.6,68,7.3
"C2522","5","1022","43","0","2020","3","",28,252,274,316,3422666,314843,5322,938,"",0.46,0.31,0.33,0.38,0.19,0.46,0.52,0.57,"",2,7.7,-40,-13.7,-52,-16.0,-94,-22.9,-337569,-9.0,-51448,-14.0,-1069,-16.7,94,11.1
"C2526","5","1022","43","0","2020","3","",15,80,97,89,1615230,14316,598,1401,"",0.17,0.09,0.11,0.10,0.07,0.02,0.02,0.65,"",2,15.4,-60,-42.9,-48,-33.1,-45,-33.6,-351775,-17.9,-48159,-77.1,-2198,-78.6,318,29.4
"C2542","5","1022","43","0","2020","3","",205,2731,2702,2748,45005918,1164430,39009,1270,"",0.71,0.46,0.45,0.46,0.25,0.25,0.22,0.54,"",19,10.2,-549,-16.7,-567,-17.3,-443,-13.9,-7268054,-13.9,-926962,-44.3,-50086,-56.2,31,2.5
"C2550","5","1022","43","0","2020","3","",43,848,844,851,13442158,294567,3611,1220,"",0.63,0.73,0.72,0.72,0.46,0.39,0.51,0.64,"",9,26.5,-35,-4.0,-36,-4.1,-27,-3.1,652328,5.1,-62059,-17.4,-1868,-34.1,102,9.1
"C2554","5","1022","43","0","2020","3","",701,9134,9173,9156,237045968,6376357,193141,1992,"",0.95,0.85,0.84,0.83,0.60,0.51,0.42,0.71,"",63,9.9,-1127,-11.0,-1073,-10.5,-1036,-10.2,-9983481,-4.0,-3802255,-37.4,-134578,-41.1,135,7.3
"C2562","5","1022","43","0","2020","3","N",34,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2586","5","1022","43","0","2020","3","",86,683,655,662,12078286,2024432,13002,1394,"",0.55,0.25,0.24,0.24,0.19,0.23,0.24,0.77,"",10,13.2,-101,-12.9,-117,-15.2,-105,-13.7,-133091,-1.1,-247696,-10.9,-1462,-10.1,181,14.9
"C2594","5","1022","43","0","2020","3","",133,309,351,361,5277190,424360,2215,1193,"",0.97,0.21,0.24,0.26,0.16,0.18,0.11,0.67,"",16,13.7,-166,-34.9,-121,-25.6,-102,-22.0,480880,10.0,-320628,-43.0,-3522,-61.4,408,52.0
"C2598","5","1022","43","0","2020","3","",9,44,44,53,706556,14304,27,1156,"",0.47,0.12,0.12,0.14,0.08,0.05,0.01,0.64,"",1,12.5,-17,-27.9,-21,-32.3,-12,-18.5,37481,5.6,-22097,-60.7,-97,-78.2,348,43.1
"C2614","5","1022","43","0","2020","3","",33,265,261,265,3757514,198822,1274,1096,"",0.53,0.46,0.44,0.45,0.29,0.44,0.53,0.66,"",4,13.8,-28,-9.6,-26,-9.1,-30,-10.2,915891,32.2,-32928,-14.2,-2729,-68.2,347,46.3
"C2630","5","1022","43","0","2020","3","",30,390,377,389,3907614,236610,1290,780,"",0.51,0.58,0.55,0.57,0.26,0.44,0.17,0.46,"",-1,-3.2,-4,-1.0,-36,-8.7,-23,-5.6,-416913,-9.6,-106990,-31.1,-4982,-79.4,-39,-4.8
"C2638","5","1022","43","0","2020","3","",43,315,312,308,4434282,81627,798,1094,"",0.42,0.22,0.21,0.21,0.11,0.09,0.06,0.51,"",-2,-4.4,-79,-20.1,-80,-20.4,-71,-18.7,-318007,-6.7,-132489,-61.9,-1816,-69.5,153,16.3
"C2642","5","1022","43","0","2020","3","N",1858,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",146,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2658","5","1022","43","0","2020","3","",97,973,948,1021,14911785,653301,16871,1170,"",0.62,0.44,0.41,0.44,0.25,0.28,0.25,0.59,"",2,2.1,-238,-19.7,-248,-20.7,-164,-13.8,-1561869,-9.5,-355681,-35.3,-5873,-25.8,112,10.6
"C2662","5","1022","43","0","2020","3","",188,1936,1935,1954,33979686,1136838,21872,1346,"",0.84,0.45,0.45,0.45,0.22,0.37,0.54,0.49,"",18,10.6,-382,-16.5,-360,-15.7,-346,-15.0,-3231614,-8.7,-542840,-32.3,-1923,-8.1,104,8.4
"C2682","5","1022","43","0","2020","3","",52,528,513,522,5731141,3727126,23290,846,"",0.53,0.39,0.38,0.38,0.16,0.61,0.47,0.42,"",-4,-7.1,-299,-36.2,-312,-37.8,-279,-34.8,-2892509,-33.5,-1338748,-26.4,-6044,-20.6,35,4.3
"C2690","5","1022","43","0","2020","3","N",739,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",70,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2698","5","1022","43","0","2020","3","",104,524,568,543,7793867,1873893,17859,1100,"",1.03,0.32,0.35,0.33,0.16,0.44,0.32,0.47,"",9,9.5,-152,-22.5,-95,-14.3,-118,-17.9,-964753,-11.0,-412552,-18.0,-8669,-32.7,89,8.8
"C2706","5","1022","43","0","2020","3","",63,455,455,458,8071524,612358,19718,1362,"",1.25,0.54,0.54,0.52,0.29,1.07,1.42,0.55,"",6,10.5,2,0.4,1,0.2,23,5.3,645750,8.7,131686,27.4,11679,145.3,85,6.7
"C2710","5","1022","43","0","2020","3","",34,165,160,158,2063994,118601,2089,986,"",0.61,0.17,0.16,0.16,0.07,0.14,0.08,0.45,"",-1,-2.9,-62,-27.3,-56,-25.9,-59,-27.2,96216,4.9,-27243,-18.7,-143,-6.4,298,43.3
"C2714","5","1022","43","0","2020","3","",166,2867,2856,2932,39515268,2269007,14436,1054,"",0.59,0.62,0.61,0.63,0.33,0.40,0.52,0.54,"",2,1.2,-344,-10.7,-300,-9.5,-226,-7.2,-1651499,-4.0,-892317,-28.2,-13287,-47.9,57,5.7
"C2718","5","1022","43","0","2020","3","",39,423,403,439,5337228,236875,1346,974,"",0.66,0.35,0.33,0.35,0.18,0.28,0.13,0.52,"",0,0.0,-77,-15.4,-90,-18.3,-52,-10.6,-231229,-4.2,-99565,-29.6,-1002,-42.7,108,12.5
"C2726","5","1022","43","0","2020","3","",695,7962,7987,8062,245839083,4986773,40611,2363,"",0.77,0.64,0.63,0.63,0.67,0.55,0.61,1.06,"",73,11.7,-425,-5.1,-361,-4.3,-206,-2.5,52350590,27.1,-419779,-7.8,6909,20.5,577,32.3
"C2734","5","1022","43","0","2020","3","",38,230,230,224,3399133,654960,6959,1147,"",0.57,0.26,0.25,0.24,0.18,0.28,0.56,0.71,"",5,15.2,-74,-24.3,-70,-23.3,-69,-23.5,-233994,-6.4,-244448,-27.2,-2637,-27.5,212,22.7
"C2750","5","1022","43","0","2020","3","",34,1071,980,958,11299511,1026802,16330,867,"",0.49,0.88,0.80,0.78,0.35,0.65,0.44,0.43,"",-6,-15.0,-246,-18.7,-359,-26.8,-371,-27.9,-3315178,-22.7,-1529905,-59.8,-33486,-67.2,21,2.5
"C2762","5","1022","43","0","2020","3","N",61,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2774","5","1022","43","0","2020","3","",72,1015,1005,1005,11752474,227566,2431,897,"",0.90,0.73,0.70,0.70,0.35,0.25,0.23,0.49,"",-1,-1.4,-114,-10.1,-105,-9.5,-102,-9.2,-805664,-6.4,-290855,-56.1,-3137,-56.3,31,3.6
"C2778","5","1022","43","0","2020","3","",43,648,627,624,7225786,354923,13326,878,"",0.67,0.74,0.72,0.70,0.35,0.52,0.48,0.49,"",1,2.4,-82,-11.2,-79,-11.2,-61,-8.9,-223384,-3.0,-190404,-34.9,-9886,-42.6,68,8.4
"C2786","5","1022","43","0","2020","3","N",26,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0,"N",2,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2790","5","1022","43","0","2020","3","",50,539,541,561,6361668,520217,5212,895,"",0.53,0.39,0.39,0.39,0.20,0.36,0.32,0.51,"",1,2.0,-81,-13.1,-85,-13.6,-58,-9.4,-541829,-7.8,-164005,-24.0,-69,-1.3,41,4.8
"C2798","5","1022","43","0","2020","3","",127,405,422,417,7804922,3144855,27216,1448,"",0.97,0.39,0.41,0.42,0.28,0.64,0.37,0.68,"",15,13.4,-163,-28.7,-139,-24.8,-133,-24.2,-1230484,-13.6,-798023,-20.2,-6036,-18.2,206,16.6
"C2802","5","1022","43","0","2020","3","",108,685,677,672,11954239,330075,8081,1356,"",0.78,0.27,0.26,0.26,0.16,0.15,0.12,0.61,"",9,9.1,32,4.9,21,3.2,33,5.2,2189327,22.4,-138865,-29.6,-4376,-35.1,199,17.2
"C2810","5","1022","43","0","2020","3","",30,272,264,252,3412310,215399,6107,999,"",0.70,0.34,0.33,0.31,0.16,0.23,0.27,0.50,"",0,0.0,-68,-20.0,-76,-22.4,-73,-22.5,-385346,-10.1,-222016,-50.8,-4567,-42.8,127,14.6
"C2814","5","1022","43","0","2020","3","",1222,13858,13781,13618,277359493,12633206,263607,1551,"",0.95,0.73,0.72,0.71,0.47,0.39,0.67,0.64,"",178,17.0,-1619,-10.5,-1683,-10.9,-1667,-10.9,-10440316,-3.6,-6823033,-35.1,-121134,-31.5,114,7.9
"C2842","5","1022","43","0","2020","3","",96,728,733,660,10201511,7466851,77246,1110,"",0.55,0.31,0.31,0.28,0.14,0.57,0.45,0.46,"",7,7.9,-38,-5.0,-38,-4.9,-102,-13.4,1380091,15.6,1596077,27.2,18942,32.5,225,25.4
"C2866","5","1022","43","0","2020","3","",86,975,941,984,15224730,692958,12041,1212,"",0.61,0.37,0.36,0.38,0.22,0.38,0.44,0.59,"",0,0.0,-253,-20.6,-293,-23.7,-227,-18.7,-252628,-1.6,-596530,-46.3,-16319,-57.5,240,24.7
"C2870","5","1022","43","0","2020","3","N",101,0,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,0,"N",6,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2874","5","1022","43","0","2020","3","",110,777,753,749,9343303,751678,15167,946,"",1.09,0.79,0.75,0.70,0.35,0.68,0.55,0.47,"",9,8.9,-116,-13.0,-149,-16.5,-143,-16.0,236965,2.6,-317190,-29.7,-8571,-36.1,164,21.0
"C2894","5","1022","43","0","2020","3","N",460,0,0,0,0,0,0,0,"N",1.14,0,0,0,0,0,0,0,"N",72,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2902","5","1022","43","0","2020","3","",15,165,166,163,2087972,49578,577,975,"",0.45,0.24,0.24,0.23,0.12,0.09,0.04,0.49,"",-1,-6.2,-24,-12.7,-20,-10.8,-22,-11.9,-43006,-2.0,-71255,-59.0,-493,-46.1,97,11.0
"C2910","5","1022","43","0","2020","3","",50,817,806,818,14627059,1258162,8426,1383,"",0.70,0.62,0.60,0.60,0.42,0.74,0.28,0.70,"",-3,-5.7,-276,-25.3,-270,-25.1,-251,-23.5,-747129,-4.9,-1029364,-45.0,-16293,-65.9,287,26.2
"C2918","5","1022","43","0","2020","3","",171,1940,1938,1981,28161901,1125499,18385,1109,"",0.56,0.56,0.56,0.57,0.32,0.46,0.53,0.57,"",17,11.0,-437,-18.4,-376,-16.2,-317,-13.8,-2628147,-8.5,-630552,-35.9,-11526,-38.5,92,9.0
"C2920","5","1022","43","0","2020","3","",43,559,546,567,7541572,369125,5467,1041,"",0.53,0.34,0.32,0.33,0.16,0.29,0.25,0.50,"N",1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2934","5","1022","43","0","2020","3","N",58,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",4,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C2942","5","1022","43","0","2020","3","",51,446,425,444,5061409,140080,1570,888,"",0.66,0.47,0.44,0.46,0.23,0.20,0.12,0.50,"",11,27.5,-49,-9.9,-77,-15.3,-44,-9.0,-3547,-0.1,-170376,-54.9,-4202,-72.8,101,12.8
"C2946","5","1022","43","0","2020","3","",161,1604,1697,1739,22182276,947182,6698,1016,"",0.57,0.37,0.39,0.40,0.21,0.30,0.33,0.53,"",14,9.5,-276,-14.7,-166,-8.9,-103,-5.6,-763855,-3.3,-1234980,-56.6,-6576,-49.5,68,7.2
"C2954","5","1022","43","0","2020","3","",115,2242,2185,2218,31813253,962664,28337,1105,"",0.44,0.51,0.49,0.50,0.26,0.27,0.23,0.52,"",-1,-0.9,-454,-16.8,-461,-17.4,-400,-15.3,-7764406,-19.6,-822930,-46.1,-46366,-62.1,-42,-3.7
"C2962","5","1022","43","0","2020","3","",279,2764,2789,2769,48979465,1822296,51881,1358,"",1.48,0.76,0.75,0.74,0.44,0.73,0.67,0.60,"",5,1.8,30,1.1,90,3.3,101,3.8,6936161,16.5,-588645,-24.4,-16101,-23.7,160,13.4
"C2970","5","1022","43","0","2020","3","",49,458,457,515,7147029,248211,4986,1153,"",0.46,0.25,0.25,0.28,0.19,0.17,0.25,0.71,"",4,8.9,-275,-37.5,-317,-41.0,-234,-31.2,-653341,-8.4,-463484,-65.1,-3756,-43.0,355,44.5
"C2974","5","1022","43","0","2020","3","",55,532,527,517,5280981,1216804,10631,773,"",0.56,0.42,0.39,0.39,0.18,0.32,0.28,0.45,"",6,12.2,-106,-16.6,-115,-17.9,-119,-18.7,86418,1.7,-261029,-17.7,-3209,-23.2,147,23.5
"C2982","5","1022","43","0","2020","3","",1170,8691,9059,9145,196070938,43919770,877545,1682,"",1.09,0.53,0.55,0.55,0.41,0.60,0.60,0.75,"",-3,-0.3,-2625,-23.2,-2308,-20.3,-2075,-18.5,-2093741,-1.1,-9267997,-17.4,-285621,-24.6,333,24.7
"C2994","5","1022","43","0","2020","3","",75,462,458,484,6363954,807563,16745,1046,"",1.26,0.56,0.53,0.55,0.31,0.36,0.91,0.58,"",8,11.9,-60,-11.5,-72,-13.6,-47,-8.9,-276959,-4.2,-8917,-1.1,1296,8.4,78,8.1
